"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"2889","evm.model.Contig650.18",NA,NA,NA,NA,331.595839726242,-0.963235206754185,0.262052186019584,-3.67573810921081,0.000237162721763129,0.0114959668815536,561.274284133724,435.870229353001,341.314722506048,316.487857835367,159.823373404756,546.57241404794,565.154368177219,600.243467809042,276.89760966317,580.498111211917,182.468805000005,221.445409146983,168.156600432917,449.686461404538,137.617860074585,164.950967452323,245.307900783493,123.352638846757,242.356295684058,312.437417556986
"3337","evm.model.Contig812.49","XM_022486182.1","H/ACA ribonucleoprotein complex subunit 4-like","LOC111135802","GO:0003723;GO:0016853;GO:0034641",115.336194737693,0.668997058531751,0.18216714315162,3.67243536324735,0.000240249929900515,0.0114959668815536,74.5260460260546,98.3365761345186,77.9302401097625,90.9447867343008,117.122472113409,69.8991364324186,110.836099390095,101.198072258715,74.1844063272046,76.7755566441567,144.340995000004,181.987863517157,150.831374933768,132.822449024893,87.3161594955987,218.101834742516,107.786804889717,175.245817947807,79.347968693713,137.189234338053
"2559","evm.model.Contig52.1.2","XM_022462213.1","acyl carrier protein, mitochondrial-like","LOC111121087","GO:0006629;GO:0009058;GO:0044281",365.470054770078,0.399604643346264,0.109407914343035,3.65242903811652,0.000259771394371515,0.0115309635612689,316.735695610732,301.654091655888,342.301181241615,374.69252134532,296.466257537067,319.400220642579,324.826588311566,276.806491766484,256.194984641625,341.744855794112,441.193230000011,434.033001928088,473.895873947313,460.972028968745,335.977396320021,383.052802194839,463.669100344557,468.740027617678,251.84355281048,445.201192722844
"3369","evm.model.Contig823.18","XM_022461404.1","protein disulfide-isomerase-like","LOC111120591","GO:0016853;GO:0042592",1275.83211939605,0.684587179067781,0.187970382750967,3.64199491988458,0.000270533413167037,0.0117903380247525,854.720590361314,1020.57419555825,747.735721559493,1124.9870119033,877.198515099386,1216.43913819195,1317.96193433173,1082.42251798292,632.292672533034,911.943806968398,2158.30638750006,1809.41030673917,1908.83219764154,1968.02935908125,1040.20120442583,1424.99307993535,2025.64857465157,1662.28314694182,890.939691963104,841.72233455154
"585","evm.model.Contig126.48",NA,NA,NA,NA,312.250618353985,0.423076621295475,0.116672472888962,3.6261905728022,0.000287633113690471,0.0123117245270725,262.005630560348,198.002024919504,244.64176642052,257.373746458071,184.223888428383,307.75036457051,351.163879255747,257.95587046339,283.798484670352,319.273961166554,290.043697500008,356.728422734959,427.015852008439,269.985500959095,350.213726672564,362.89212839511,410.704894493575,382.818534352006,371.727983771634,356.692009278939
"388","evm.model.Contig117.149","XM_022478150.1","neutral and basic amino acid transport protein rBAT-like","LOC111130882","GO:0003674;GO:0005975",89.2088112489666,-0.498632737282281,0.139955918587337,-3.56278421316721,0.000366942295494268,0.0154308891631537,105.966721693296,148.833736852244,109.496919647894,112.771535550533,70.7614935685179,104.848704648628,73.5249372191721,102.190210222035,114.727046994398,101.119025824011,84.4258650000022,61.1994585278936,65.2243783497377,85.0758170224802,70.2325630725468,87.0574550442816,56.6809922264889,59.5495497880898,80.2104466142968,90.2793671127834
"2285","evm.model.Contig440.18","XM_022490405.1","26S proteasome regulatory subunit 7","LOC111138440","GO:0005737;GO:0009056;GO:0016887;GO:0043167",170.297276703942,0.755123544438739,0.212540958523107,3.55283776682811,0.00038109941718365,0.0157499190170553,91.9930880634112,78.4034863775216,152.901104012825,200.987978682805,137.862909883492,127.177595453428,175.581939627874,117.072279671846,98.3374688523409,86.1384294056392,238.298812500006,288.281659907709,251.725335193519,210.953301392476,145.210569595941,273.085490559957,170.972173273344,295.195625378102,125.92177640524,139.84450984137
"1153","evm.model.Contig1835.5","XM_022451881.1","carboxypeptidase A1-like","LOC111113586","GO:0005622;GO:0008233;GO:0009056;GO:0032991;GO:0043167",258.444272530819,0.598954930998205,0.168981187058412,3.5445065893114,0.000393348672497607,0.0159806231860468,194.466401349236,291.023110452156,167.697985046324,178.25178199923,250.105278992175,125.23595277475,155.828971419738,222.238903783844,219.102781478023,252.797564560028,344.511997500009,349.481118435603,294.528833485534,454.89518489571,249.610325514592,287.747798777941,325.218807856903,367.505792977925,182.845319163773,255.791540152886
"499","evm.model.Contig1224.8","XM_022461625.1","uncharacterized","LOC111120702","GO:0007267;GO:0008289;GO:0043167;GO:0055085",1176.46411219612,0.517463950928693,0.146457202763316,3.53320930050088,0.000410547310541881,0.0164013650561481,859.378468237942,1009.94321435452,1301.13907221236,718.463815200977,813.757176037956,842.67292254638,983.258861916093,1155.84072726865,784.111922691034,1207.81058623125,1563.24021000004,1387.45614531001,1556.21290218827,1578.24321782519,1224.32441031872,1655.00804010497,1499.72330251726,1587.42085577965,738.281100019764,1062.9952931613
"1","evm.model.Contig0.102","XM_022437668.1","macoilin-like","LOC111103993","GO:0005575",209.403321383255,-0.464219072355897,0.132084220661769,-3.51456873523623,0.0004404686659481,0.0166828889502289,234.058363300578,268.432275394227,264.370941131853,230.090310437781,165.923502160663,310.662828588527,196.432294958684,182.553385251015,296.737625308818,278.077321016031,164.766607500004,170.714279051493,178.347909550064,181.437201609167,218.290398738997,163.118178925075,121.72475379787,156.530245157265,186.295230846109,219.502774940885
"47","evm.model.Contig0.39","XM_022483337.1","polyadenylate-binding protein 2-B-like","LOC111134375","GO:0003723;GO:0008150",102.529884845912,0.638144641066682,0.182752204555332,3.49185741764045,0.000479674227696165,0.0166828889502289,67.539229211112,85.0478496298539,97.6594148210948,81.8503080608708,43.9209270425284,95.1404912552364,108.641325144747,86.3160028089036,52.6191719297614,83.3295675771945,102.128062500003,140.114549787546,150.831374933768,97.2295051685488,114.839731510516,175.031304352187,155.175831177437,109.741313180908,72.4481453290423,130.99359149698
"362","evm.model.Contig116.35",NA,NA,NA,NA,410.983598925162,-1.13044989387513,0.323112943920883,-3.49862150416336,0.000467669949681521,0.0166828889502289,407.564314204986,1122.89738964417,311.72096043905,248.279267784641,916.239339137189,479.585741633539,282.028490527272,175.608419507769,475.297766119648,1223.72746992577,256.001010000007,242.382066011789,160.0035531392,276.06234503213,361.602790954599,256.590393814725,214.644413185556,180.3500650725,379.490285056888,249.595897311813
"473","evm.model.Contig1210.28","XM_022483647.1","meprin A subunit beta-like","LOC111134528","GO:0005575;GO:0008233;GO:0043167",486.427340367761,1.85609434574808,0.531132637681595,3.49459666769862,0.000474778641492037,0.0166828889502289,190.972992941765,345.506889121282,0,192.802947876718,318.426721058331,347.554039483415,138.270777456951,80.3631750289792,292.42457842933,199.429189819578,1493.79312750004,456.580170859417,635.937688909942,638.936748250463,1130.36462999194,306.075684050421,299.201303228351,581.033464360933,1687.00681266199,393.865866325379
"551","evm.model.Contig125.103","XM_022454355.1","actin-related protein 2/3 complex subunit 2-like","LOC111115569","GO:0005856;GO:0007010;GO:0032991;GO:0065003",260.26691316546,0.471331516565138,0.135060154481974,3.48978955616437,0.000483401052383577,0.0166828889502289,157.203378336209,228.566095880232,224.912591709188,191.893500009375,186.663939930746,324.254327339275,249.106876847046,190.49048895758,181.147968938523,245.307266350842,355.405657500009,284.255379741401,430.073244743583,296.897238996819,309.402912995274,258.423182341973,233.228345063094,320.716861001569,264.780721619238,272.608285007228
"867","evm.model.Contig1421.6","XM_022469530.1","V-type proton ATPase catalytic subunit A-like","LOC111125575","GO:0006091;GO:0016887;GO:0022857;GO:0032991;GO:0034641;GO:0043167;GO:0044281",361.327509129833,0.800851175299025,0.229388683223878,3.49124099778458,0.000480782363563933,0.0166828889502289,153.709969928738,453.145573809066,199.264664584456,222.814727499037,214.724532207917,297.071329837779,274.346780668553,297.641388996219,222.553218981614,300.548215643589,551.491537500014,475.101059624437,683.836841760531,429.719688021711,446.071684379689,396.798716149199,255.529063316138,746.921495913469,410.539490197906,194.720203576592
"1350","evm.model.Contig227.130","XM_022444348.1","small nuclear ribonucleoprotein F","LOC111108450","GO:0005634;GO:0006397;GO:0022618;GO:0032991",179.042091313681,0.923655356840939,0.262794840633789,3.51473931000067,0.000440185865592204,0.0166828889502289,71.0326376185833,75.7457410765887,122.32088321026,133.688836499422,124.442626620497,244.646977513465,150.342035806367,119.056555598488,92.2992032210568,102.05531310016,187.915635000005,210.171824681319,318.987975366686,467.916993623641,155.650545187806,297.828135677805,131.945916330515,271.375805462866,141.446378975749,161.971805702347
"1760","evm.model.Contig327.15.1","XM_022476284.1","serine/arginine-rich splicing factor 6-like","LOC111129820","GO:0003674",384.09264692202,0.446761927074938,0.127513148481959,3.50365379879352,0.000458921561749932,0.0166828889502289,249.19646639962,322.916054063352,301.856373083384,378.330312814692,344.047261833139,236.880406798752,384.085492935974,318.476286225955,310.539375323182,404.476103296045,415.320787500011,540.32679831864,553.388085061056,329.885821107576,385.330008208838,466.444680184624,442.297578685389,569.974262257431,384.665152580391,343.415631762353
"2655","evm.model.Contig550.16","XM_022468803.1","WW domain-containing adapter protein with coiled-coil-like","LOC111125229","GO:0003674",214.539060269363,-0.385980669190554,0.110718361337904,-3.48614867964467,0.000490028569651546,0.0166828889502289,221.24919913985,257.801294190495,246.614683891653,212.810800958264,244.005150236269,266.975868318265,204.114004817403,270.85366398656,317.440250330364,188.193742505799,189.277342500005,157.830182519305,184.462695020352,178.832839863581,200.257713625775,179.613275670307,148.671455020299,172.69369438546,257.018420333983,192.064928073275
"3504","evm.model.Contig902.93","XM_022471626.1","far upstream element-binding protein 1-like","LOC111126771","GO:0003723;GO:0009058;GO:0034641",595.668881758007,0.474936104079073,0.136322884431441,3.48390591983055,0.000494153156222884,0.0166828889502289,355.163188092916,479.723026818395,671.778398920864,480.188473957108,518.510944252071,532.010093957853,632.094982660345,466.304842760744,384.723781650386,465.334776245681,616.853497500016,864.039723689866,754.156874668842,758.737388547425,601.722229567495,837.584356952351,487.828211785355,866.871303343764,515.761796509135,623.989743279533
"3557","evm.model.Contig975.14",NA,NA,NA,NA,342.526349237117,-0.651532113944957,0.186154820979071,-3.49994757330623,0.00046534967020351,0.0166828889502289,494.899524391769,325.573799364285,509.012707552373,301.936691957879,340.387184579595,330.07925537531,230.451295761584,568.495052982779,597.788297497125,486.869383597091,242.383935000006,234.329505679172,218.094015106935,316.864012379646,294.217493952561,197.024766679164,245.307900783493,191.409267176003,385.527630500975,339.875264424596
"200","evm.model.Contig106.36","XM_022483535.1","uncharacterized","LOC111134480","GO:0005576;GO:0007155;GO:0043167",556.888280983775,-0.432328093851167,0.124784152693707,-3.46460736013772,0.000531006139591683,0.0169709562213502,641.622677505564,550.153277293118,581.024195248736,606.601727517787,692.974626671003,910.63041630012,668.308757708594,610.16484744225,587.436984986352,548.664343822876,462.980550000012,445.306586393752,327.141022660403,516.531746207915,671.954792640042,379.387225140343,406.988108118068,443.218791994211,582.17259639409,504.50234563026
"350","evm.model.Contig115.83",NA,NA,NA,NA,174.587843743423,-0.582391555962608,0.167943546717529,-3.467781688225,0.000524773422955578,0.0169709562213502,181.657237188508,276.405511297025,162.765691368491,259.192642192757,154.943270400031,210.668230636595,138.270777456951,224.223179710485,266.546297152398,219.091222618691,125.277090000003,120.788404989264,105.989614818324,168.415392881236,122.432441031872,96.2213976805217,193.272891526388,113.994852451486,160.420893228594,191.179836238836
"2667","evm.model.Contig554.3","XM_022480786.1","tyrosinase-like protein 1","LOC111132872","GO:0016491",522.368880347962,-1.12260016348735,0.32386633255229,-3.46624533226561,0.000527781457897429,0.0169709562213502,1126.04197667492,605.965928612709,558.335644330703,711.188232262233,368.447776856766,697.049721645508,988.745797529464,827.44306140949,353.669844118068,923.179254282177,193.362465000005,304.386780572945,216.055753283506,954.932640048247,179.377762442045,222.683806060636,537.075631260829,140.366795929069,268.230633301573,270.83810133835
"3269","evm.model.Contig80.266","XM_022457603.1","peroxiredoxin-like","LOC111118247","GO:0016491;GO:0042592",176.117422953398,0.69977754699259,0.201608040754725,3.47098034568936,0.000518561953530764,0.0169709562213502,133.913988953067,112.95417528965,125.28025941696,190.984052142032,98.8220858456888,159.21469965162,136.076003211602,139.891452828223,102.65051573183,141.379378698386,254.639302500007,296.334220240327,315.930582631542,299.501600742405,143.312392215602,220.851017533388,149.600651614176,238.198199152359,103.49735047006,159.31653019903
"1108","evm.model.Contig177.16","XM_022482017.1","proteasome subunit alpha type-7-like","LOC111133546","GO:0005622;GO:0008233;GO:0009056;GO:0032991",380.723840392014,0.452929662794738,0.131092113917747,3.45504889088084,0.00055019304342145,0.0171274379880677,265.49903896782,310.956200209153,293.964703198851,439.263319926673,300.126334790611,322.312684660597,370.916847463883,331.374079749124,240.668015875466,338.935993965667,427.576155000011,504.090276821861,510.58458676904,480.07068176971,308.453824305104,454.531554757512,530.571255103691,490.007723970567,278.580368348579,415.993162186355
"3453","evm.model.Contig854.27",NA,NA,NA,NA,652.325764726202,-0.898603908057775,0.2599747068052,-3.45650513121302,0.000547228789069133,0.0171274379880677,1059.66721693296,680.382797038832,986.458735566614,377.420864947349,591.712489322952,701.903828342203,1288.33248201952,1425.70225329189,484.786469254523,896.026923273878,284.596867500007,240.771553945266,332.236677218976,852.494411388526,413.802668913924,522.344730265689,576.101888203657,316.463321730991,434.688871974254,580.620243392019
"2688","evm.model.Contig57.150",NA,NA,NA,NA,67.831226488329,-0.949163232996125,0.275975489828063,-3.43930264817165,0.000583214836524838,0.0179226405532056,93.1575575325683,104.980939386851,50.3093955138973,95.4920260710159,48.8010300472538,51.4535309849748,114.128260758118,105.166624111998,72.4591875754091,157.296262392906,61.2768375000016,31.4049852972086,30.5739273514395,92.8889022592386,30.3708380854256,59.5656271355611,57.6101888203657,30.6254827481604,32.7741609821858,36.2887652120012
"2388","evm.model.Contig465.6",NA,NA,NA,NA,102.617246641441,1.41571127271168,0.412892086672574,3.42876823850186,0.000606327048321146,0.0182741605745852,19.7959809756708,39.866179513994,38.4718906870979,58.2046635099525,164.703476409481,41.7453175915833,65.8432273604526,38.6933805695085,44.8556875466818,47.7506510835609,251.915887500007,324.518181404488,103.951352994894,20.834893964689,154.701456497637,156.703419079707,51.1058126632277,190.558559321887,133.684077690495,104.440836463808
